assigner_branch,assigner_candidate_gt_count,assigner_candidate_positive_count,assigner_conflict_anchor_count,assigner_conflict_metric,assigner_final_gt_count,assigner_final_positive_count,assigner_post_conflict_gt_count,assigner_post_conflict_positive_count,assigner_post_secondary_topk_gt_count,assigner_post_secondary_topk_positive_count,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9312842935323715,0.938319206237793,0.9571409940719604,0.0,0.5105655193328857,0.9270825386047363,0.00987794529646635,0,000000082807.jpg,4,4
one2one,7,49,0,overlap,7,7,7,49,7,7,0.8043210165841239,0.8568310737609863,0.9362766146659851,0.0,1.3349729776382446,2.0671606063842773,0.009044809266924858,0,000000084492.jpg,7,7
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9321549733479818,0.9208587408065796,0.9677644014358521,0.0,0.5001415014266968,0.28490638732910156,0.010702697560191154,0,000000085195.jpg,3,3
one2one,6,37,4,overlap,6,6,6,33,6,6,0.9064913690090179,0.9460342824459076,0.9770123660564423,0.0,0.6465888023376465,2.209679126739502,0.002478900598362088,0,000000086220.jpg,6,6
one2one,5,35,2,overlap,5,5,5,33,5,5,0.6715669274330139,0.6855840086936951,0.8275232434272766,0.0,2.266897678375244,2.101773738861084,0.010549740865826607,0,000000086755.jpg,5,5
one2one,13,91,0,overlap,13,13,13,91,13,13,0.8581691796963031,0.8739336133003235,0.9521979570388794,0.0,1.013060450553894,1.386425256729126,0.008621573448181152,0,000000088040.jpg,13,13
one2one,16,83,6,overlap,16,16,16,77,16,16,0.7357377633452415,0.8308158814907074,0.9055838882923126,0.0,1.5546700954437256,1.4366823434829712,0.003089002799242735,0,000000088462.jpg,16,16
one2one,3,21,0,overlap,3,3,3,21,3,3,0.7823287546634674,0.9085366129875183,0.9609405875205994,0.0,1.1446253061294556,3.802891731262207,0.00662609189748764,0,000000089670.jpg,3,3
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9610211253166199,0.9610211253166199,0.9610211253166199,0.0,0.2812983989715576,0.14400219917297363,0.006324398331344128,0,000000089761.jpg,1,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9459968209266663,0.9459968209266663,0.9760682225227356,0.0,0.39440757036209106,0.13047192990779877,0.005386992357671261,0,000000090284.jpg,2,2
one2one,13,75,1,overlap,12,12,12,74,12,12,0.6860492353638014,0.746252179145813,0.9271393358707428,0.0,1.8199723958969116,1.863251805305481,0.007582067511975765,0,000000093437.jpg,12,12
one2one,9,63,0,overlap,9,9,9,63,9,9,0.857018788655599,0.9051446914672852,0.9695328593254089,0.0,0.955773115158081,1.6788816452026367,0.009256701916456223,0,000000095707.jpg,9,9
one2one,17,103,7,overlap,17,17,17,96,17,17,0.7200257050640443,0.8476985692977905,0.9214589118957519,0.0,1.4446741342544556,1.1944283246994019,0.005494491197168827,0,000000095862.jpg,17,17
one2one,6,42,0,overlap,6,6,6,42,6,6,0.8281058470408121,0.854194313287735,0.9093201756477356,0.0,1.2338223457336426,2.124210834503174,0.0062874904833734035,0,000000097022.jpg,6,6
